d8:b1:90:c9:08:51,-82,clicklist2-pha
d8:b1:90:be:24:e1,-66,clicklist2-pha
d8:b1:90:c4:5c:51,-54,clicklist2-pha
d8:b1:90:c9:08:51,-82,clicklist2-pha
d8:b1:90:b1:f2:c1,-82,clicklist2-pha
d8:b1:90:bb:98:b1,-75,clicklist2-pha
d8:b1:90:b2:ba:a1,-64,clicklist2-pha
d8:b1:90:c4:5c:51,-55,clicklist2-pha
d8:b1:90:b1:f2:c1,-82,clicklist2-pha
d8:b1:90:b2:ba:a1,-64,clicklist2-pha
d8:b1:90:c9:08:51,-84,clicklist2-pha
d8:b1:90:bb:98:b1,-79,clicklist2-pha
d8:b1:90:bb:98:b1,-79,clicklist2-pha
d8:b1:90:b1:f2:c1,-82,clicklist2-pha
d8:b1:90:c4:5c:51,-55,clicklist2-pha
d8:b1:90:b2:ba:a1,-64,clicklist2-pha
d8:b1:90:c9:08:51,-81,clicklist2-pha
d8:b1:90:c4:5c:51,-54,clicklist2-pha
d8:b1:90:b1:f2:c1,-78,clicklist2-pha
d8:b1:90:bb:98:b1,-75,clicklist2-pha
d8:b1:90:c9:08:51,-81,clicklist2-pha
d8:b1:90:b2:ba:a1,-64,clicklist2-pha
d8:b1:90:b2:ba:a1,-64,clicklist3-sau
d8:b1:90:b1:f2:c1,-81,clicklist3-sau
d8:b1:90:c9:08:51,-81,clicklist3-sau
d8:b1:90:c4:5c:41,-59,clicklist3-sau
d8:b1:90:c4:5c:51,-57,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:c4:5c:51,-52,clicklist3-sau
d8:b1:90:b1:f2:c1,-78,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:c9:08:51,-77,clicklist3-sau
d8:b1:90:c4:5c:41,-59,clicklist3-sau
d8:b1:90:c4:5c:51,-56,clicklist3-sau
d8:b1:90:c4:5c:41,-59,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:c9:08:51,-77,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:be:24:e1,-72,clicklist3-sau
d8:b1:90:c9:08:51,-70,clicklist3-sau
d8:b1:90:75:33:b1,-82,clicklist3-sau
d8:b1:90:c4:5c:41,-67,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:c4:5c:51,-57,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:c4:5c:51,-57,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:be:24:e1,-69,clicklist3-sau
d8:b1:90:c4:5c:41,-67,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:c9:08:51,-69,clicklist3-sau
d8:b1:90:75:33:b1,-82,clicklist3-sau
d8:b1:90:75:33:b1,-82,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:c9:08:51,-69,clicklist3-sau
d8:b1:90:be:24:e1,-66,clicklist3-sau
d8:b1:90:b1:f2:c1,-78,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:c4:5c:51,-57,clicklist3-sau
d8:b1:90:c4:5c:41,-67,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:be:24:e1,-66,clicklist3-sau
d8:b1:90:b1:f2:c1,-81,clicklist3-sau
d8:b1:90:c4:5c:51,-56,clicklist3-sau
d8:b1:90:c9:08:51,-69,clicklist3-sau
d8:b1:90:75:33:b1,-82,clicklist3-sau
d8:b1:90:c4:5c:41,-67,clicklist3-sau
d8:b1:90:bb:98:b1,-79,clicklist3-sau
d8:b1:90:be:24:e1,-65,clicklist3-sau
d8:b1:90:75:33:b1,-80,clicklist3-sau
d8:b1:90:c4:5c:41,-67,clicklist3-sau
d8:b1:90:bb:98:b1,-79,clicklist3-sau
d8:b1:90:b2:ba:a1,-61,clicklist3-sau
d8:b1:90:c9:08:51,-68,clicklist3-sau
d8:b1:90:c4:5c:51,-56,clicklist3-sau
d8:b1:90:b1:f2:c1,-79,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:c4:5c:41,-67,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:75:33:b1,-78,clicklist3-sau
d8:b1:90:c9:08:51,-68,clicklist3-sau
d8:b1:90:b2:ba:a1,-61,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:be:24:e1,-65,clicklist3-sau
d8:b1:90:b1:f2:c1,-80,clicklist3-sau
d8:b1:90:c4:5c:51,-56,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:75:33:b1,-78,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:c9:08:51,-67,clicklist3-sau
d8:b1:90:be:24:e1,-69,clicklist3-sau
d8:b1:90:c4:5c:51,-54,clicklist3-sau
d8:b1:90:b2:ba:a1,-61,clicklist3-sau
d8:b1:90:c9:08:51,-67,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:b2:ba:a1,-61,clicklist3-sau
d8:b1:90:be:24:e1,-69,clicklist3-sau
d8:b1:90:bb:98:b1,-77,clicklist3-sau
d8:b1:90:c4:5c:51,-54,clicklist3-sau
d8:b1:90:75:33:b1,-79,clicklist3-sau
d8:b1:90:c4:5c:51,-54,clicklist3-sau
d8:b1:90:c4:5c:41,-68,clicklist3-sau
d8:b1:90:be:24:e1,-69,clicklist3-sau
d8:b1:90:bb:98:b1,-77,clicklist3-sau
d8:b1:90:c9:08:51,-67,clicklist3-sau
d8:b1:90:75:33:b1,-79,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:be:24:e1,-69,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:c4:5c:51,-56,clicklist3-sau
d8:b1:90:c4:5c:41,-68,clicklist3-sau
d8:b1:90:75:33:b1,-79,clicklist3-sau
d8:b1:90:c9:08:51,-68,clicklist3-sau
d8:b1:90:c4:5c:51,-53,clicklist3-sau
d8:b1:90:c4:5c:41,-68,clicklist3-sau
d8:b1:90:75:33:b1,-79,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:c9:08:51,-72,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:c9:08:51,-71,clicklist3-sau
d8:b1:90:75:33:b1,-80,clicklist3-sau
d8:b1:90:c4:5c:51,-53,clicklist3-sau
d8:b1:90:c4:5c:41,-68,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:b1:f2:c1,-77,clicklist3-sau
d8:b1:90:c9:05:71,-85,clicklist3-sau
d8:b1:90:c9:08:51,-71,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:75:33:b1,-81,clicklist3-sau
d8:b1:90:b1:f2:c1,-82,clicklist3-sau
d8:b1:90:c4:5c:51,-53,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:b1:f2:c1,-82,clicklist3-sau
d8:b1:90:b2:ba:a1,-69,clicklist3-sau
d8:b1:90:c9:05:71,-84,clicklist3-sau
d8:b1:90:c4:5c:51,-53,clicklist3-sau
d8:b1:90:75:33:b1,-81,clicklist3-sau
d8:b1:90:c9:08:51,-71,clicklist3-sau
d8:b1:90:c9:08:51,-71,clicklist3-sau
d8:b1:90:75:33:b1,-81,clicklist3-sau
d8:b1:90:c9:05:71,-84,clicklist3-sau
d8:b1:90:b2:ba:a1,-69,clicklist3-sau
d8:b1:90:c4:5c:51,-53,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:b1:f2:c1,-82,clicklist3-sau
d8:b1:90:c9:08:51,-70,clicklist3-sau
d8:b1:90:c4:5c:41,-64,clicklist3-sau
d8:b1:90:c9:05:71,-84,clicklist3-sau
d8:b1:90:c4:5c:51,-53,clicklist3-sau
d8:b1:90:75:33:b1,-79,clicklist3-sau
d8:b1:90:b2:ba:a1,-69,clicklist3-sau
d8:b1:90:b1:f2:c1,-82,clicklist3-sau
d8:b1:90:bb:98:b1,-78,clicklist3-sau
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:75:33:b1,-80,pharmacy1-cl
d8:b1:90:c9:08:51,-70,pharmacy1-cl
d8:b1:90:c4:5c:41,-64,pharmacy1-cl
d8:b1:90:be:24:e1,-70,pharmacy1-cl
d8:b1:90:b2:ba:a1,-62,pharmacy1-cl
d8:b1:90:c4:5c:51,-41,pharmacy1-cl
d8:b1:90:c9:05:71,-84,pharmacy1-cl
d8:b1:90:b1:f2:c1,-80,pharmacy1-cl
d8:b1:90:c4:5c:41,-66,pharmacy1-cl
d8:b1:90:c4:5c:51,-40,pharmacy1-cl
d8:b1:90:b2:ba:a1,-62,pharmacy1-cl
d8:b1:90:75:33:b1,-80,pharmacy1-cl
d8:b1:90:c9:08:51,-70,pharmacy1-cl
d8:b1:90:bb:98:b1,-73,pharmacy1-cl
d8:b1:90:be:24:e1,-70,pharmacy1-cl
d8:b1:90:b1:f2:c1,-73,pharmacy1-cl
d8:b1:90:75:33:b1,-80,pharmacy1-cl
d8:b1:90:b1:f2:c1,-73,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:c4:5c:51,-42,pharmacy1-cl
d8:b1:90:b2:ba:a1,-62,pharmacy1-cl
d8:b1:90:c9:08:51,-70,pharmacy1-cl
d8:b1:90:c4:5c:41,-66,pharmacy1-cl
d8:b1:90:be:24:e1,-64,pharmacy1-cl
d8:b1:90:c4:5c:41,-66,pharmacy1-cl
d8:b1:90:b2:ba:a1,-62,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:c9:08:51,-70,pharmacy1-cl
d8:b1:90:be:24:e1,-64,pharmacy1-cl
d8:b1:90:b1:f2:c1,-73,pharmacy1-cl
d8:b1:90:75:33:b1,-80,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:41,-65,pharmacy1-cl
d8:b1:90:b2:ba:a1,-61,pharmacy1-cl
d8:b1:90:be:24:e1,-66,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:c4:5c:51,-42,pharmacy1-cl
d8:b1:90:c4:5c:51,-42,pharmacy1-cl
d8:b1:90:b2:ba:a1,-61,pharmacy1-cl
d8:b1:90:be:24:e1,-66,pharmacy1-cl
d8:b1:90:c4:5c:41,-65,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:bb:98:b1,-78,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:c4:5c:51,-42,pharmacy1-cl
d8:b1:90:c9:08:51,-74,pharmacy1-cl
d8:b1:90:b2:ba:a1,-61,pharmacy1-cl
d8:b1:90:be:24:e1,-66,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:41,-69,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:c4:5c:41,-69,pharmacy1-cl
d8:b1:90:be:24:e1,-65,pharmacy1-cl
d8:b1:90:b2:ba:a1,-61,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c9:08:51,-74,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:c9:08:51,-78,pharmacy1-cl
d8:b1:90:c4:5c:51,-42,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:be:24:e1,-65,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:be:24:e1,-65,pharmacy1-cl
d8:b1:90:b2:ba:a1,-64,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:b1:f2:c1,-78,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:be:24:e1,-65,pharmacy1-cl
d8:b1:90:b2:ba:a1,-64,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:b1:f2:c1,-75,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:b2:ba:a1,-64,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:b2:ba:a1,-64,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:c4:5c:41,-67,pharmacy1-cl
d8:b1:90:bb:98:b1,-78,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:b1:f2:c1,-75,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:b2:ba:a1,-64,pharmacy1-cl
d8:b1:90:c4:5c:41,-67,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:c9:08:51,-80,pharmacy1-cl
d8:b1:90:bb:98:b1,-79,pharmacy1-cl
d8:b1:90:b2:ba:a1,-66,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:51,-42,pharmacy1-cl
d8:b1:90:c4:5c:41,-66,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:b2:ba:a1,-66,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:b2:ba:a1,-66,pharmacy1-cl
d8:b1:90:c4:5c:41,-66,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:b2:ba:a1,-66,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:c9:08:51,-73,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:bb:98:b1,-78,pharmacy1-cl
d8:b1:90:bb:98:b1,-78,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:c9:08:51,-76,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:bb:98:b1,-77,pharmacy1-cl
d8:b1:90:b2:ba:a1,-65,pharmacy1-cl
d8:b1:90:b1:f2:c1,-76,pharmacy1-cl
d8:b1:90:c4:5c:41,-68,pharmacy1-cl
d8:b1:90:c9:08:51,-75,pharmacy1-cl
d8:b1:90:c4:5c:51,-43,pharmacy1-cl
d8:b1:90:c9:08:51,-79,pharmacy2-recr
d8:b1:90:b1:f2:c1,-76,pharmacy2-recr
d8:b1:90:c4:5c:51,-59,pharmacy2-recr
d8:b1:90:b2:ba:a1,-66,pharmacy2-recr
d8:b1:90:bb:98:b1,-79,pharmacy2-recr
d8:b1:90:c4:5c:41,-68,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:be:24:e1,-75,pharmacy2-recr
d8:b1:90:c9:08:51,-79,pharmacy2-recr
d8:b1:90:b2:ba:a1,-66,pharmacy2-recr
d8:b1:90:c4:5c:51,-60,pharmacy2-recr
d8:b1:90:b1:f2:c1,-76,pharmacy2-recr
d8:b1:90:c9:0a:c1,-86,pharmacy2-recr
d8:b1:90:c9:08:51,-79,pharmacy2-recr
d8:b1:90:b2:ba:a1,-63,pharmacy2-recr
d8:b1:90:c4:5c:51,-57,pharmacy2-recr
d8:b1:90:c4:5c:41,-75,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:b1:f2:c1,-76,pharmacy2-recr
d8:b1:90:c9:0a:c1,-80,pharmacy2-recr
d8:b1:90:be:24:e1,-78,pharmacy2-recr
d8:b1:90:bb:98:b1,-81,pharmacy2-recr
d8:b1:90:c4:5c:41,-77,pharmacy2-recr
d8:b1:90:c9:0a:c1,-78,pharmacy2-recr
d8:b1:90:be:24:e1,-75,pharmacy2-recr
d8:b1:90:c9:08:51,-79,pharmacy2-recr
d8:b1:90:b2:ba:a1,-59,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
d8:b1:90:be:24:e1,-76,pharmacy2-recr
d8:b1:90:c4:5c:51,-59,pharmacy2-recr
d8:b1:90:c4:5c:41,-77,pharmacy2-recr
d8:b1:90:b2:ba:a1,-59,pharmacy2-recr
d8:b1:90:c9:0a:c1,-79,pharmacy2-recr
d8:b1:90:bb:98:b1,-81,pharmacy2-recr
d8:b1:90:bb:98:b1,-79,pharmacy2-recr
d8:b1:90:c4:5c:41,-72,pharmacy2-recr
d8:b1:90:c9:0a:c1,-77,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
a8:9d:21:98:33:c1,-85,pharmacy2-recr
d8:b1:90:be:24:e1,-77,pharmacy2-recr
d8:b1:90:b2:ba:a1,-59,pharmacy2-recr
d8:b1:90:be:24:e1,-77,pharmacy2-recr
a8:9d:21:98:33:c1,-85,pharmacy2-recr
d8:b1:90:b2:ba:a1,-59,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:c4:5c:41,-74,pharmacy2-recr
d8:b1:90:c9:0a:c1,-77,pharmacy2-recr
d8:b1:90:c4:5c:51,-57,pharmacy2-recr
d8:b1:90:b1:f2:c1,-62,pharmacy2-recr
d8:b1:90:bb:98:b1,-81,pharmacy2-recr
a8:9d:21:98:33:c1,-85,pharmacy2-recr
d8:b1:90:c4:5c:41,-74,pharmacy2-recr
d8:b1:90:c9:0a:c1,-78,pharmacy2-recr
d8:b1:90:b1:f2:c1,-62,pharmacy2-recr
d8:b1:90:c4:5c:51,-57,pharmacy2-recr
d8:b1:90:be:24:e1,-77,pharmacy2-recr
d8:b1:90:c4:5c:51,-57,pharmacy2-recr
d8:b1:90:be:24:e1,-77,pharmacy2-recr
d8:b1:90:b1:f2:c1,-62,pharmacy2-recr
d8:b1:90:c4:5c:41,-74,pharmacy2-recr
d8:b1:90:c9:0a:c1,-80,pharmacy2-recr
a8:9d:21:98:33:c1,-85,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
d8:b1:90:b1:f2:c1,-62,pharmacy2-recr
d8:b1:90:b2:ba:a1,-61,pharmacy2-recr
d8:b1:90:c4:5c:41,-74,pharmacy2-recr
d8:b1:90:c9:0a:c1,-76,pharmacy2-recr
a8:9d:21:98:33:c1,-86,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:be:24:e1,-81,pharmacy2-recr
a8:9d:21:98:33:c1,-86,pharmacy2-recr
d8:b1:90:be:24:e1,-81,pharmacy2-recr
d8:b1:90:b2:ba:a1,-60,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:c9:0a:c1,-77,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
d8:b1:90:c9:0a:c1,-78,pharmacy2-recr
d8:b1:90:b2:ba:a1,-60,pharmacy2-recr
a8:9d:21:98:33:c1,-86,pharmacy2-recr
d8:b1:90:be:24:e1,-79,pharmacy2-recr
d8:b1:90:c4:5c:51,-57,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:c4:5c:51,-57,pharmacy2-recr
d8:b1:90:be:24:e1,-79,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
a8:9d:21:98:33:c1,-86,pharmacy2-recr
d8:b1:90:b2:ba:a1,-60,pharmacy2-recr
d8:b1:90:c9:0a:c1,-80,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:c4:5c:41,-74,pharmacy2-recr
a8:9d:21:98:33:c1,-84,pharmacy2-recr
d8:b1:90:b2:ba:a1,-60,pharmacy2-recr
d8:b1:90:be:24:e1,-75,pharmacy2-recr
d8:b1:90:c9:0a:c1,-80,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
a8:9d:21:98:33:c1,-84,pharmacy2-recr
d8:b1:90:c4:5c:41,-74,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:c9:0a:c1,-76,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
d8:b1:90:be:24:e1,-75,pharmacy2-recr
d8:b1:90:c4:5c:41,-72,pharmacy2-recr
d8:b1:90:be:24:e1,-75,pharmacy2-recr
d8:b1:90:bb:98:b1,-80,pharmacy2-recr
d8:b1:90:c9:0a:c1,-76,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
a8:9d:21:98:33:c1,-84,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
d8:b1:90:bb:98:b1,-81,pharmacy2-recr
d8:b1:90:c4:5c:41,-72,pharmacy2-recr
a8:9d:21:98:33:c1,-84,pharmacy2-recr
d8:b1:90:be:24:e1,-73,pharmacy2-recr
d8:b1:90:b1:f2:c1,-62,pharmacy2-recr
d8:b1:90:c9:0a:c1,-80,pharmacy2-recr
d8:b1:90:b1:f2:c1,-62,pharmacy2-recr
d8:b1:90:c9:0a:c1,-78,pharmacy2-recr
d8:b1:90:c4:5c:51,-58,pharmacy2-recr
a8:9d:21:98:33:c1,-84,pharmacy2-recr
d8:b1:90:be:24:e1,-75,pharmacy2-recr
d8:b1:90:c4:5c:41,-72,pharmacy2-recr
d8:b1:90:bb:98:b1,-81,pharmacy2-recr
d8:b1:90:be:24:e1,-76,recruitment
d8:b1:90:c4:5c:51,-54,recruitment
d8:b1:90:b1:f2:c1,-62,recruitment
a8:9d:21:98:33:c1,-84,recruitment
d8:b1:90:b2:ba:a1,-60,recruitment
d8:b1:90:bb:98:b1,-80,recruitment
d8:b1:90:c9:0a:c1,-77,recruitment
d8:b1:90:b1:f2:c1,-58,recruitment
a8:9d:21:98:33:c1,-84,recruitment
d8:b1:90:bb:98:b1,-79,recruitment
d8:b1:90:be:24:e1,-76,recruitment
d8:b1:90:c4:5c:51,-64,recruitment
d8:b1:90:b2:ba:a1,-64,recruitment
d8:b1:90:c9:0a:c1,-77,recruitment
d8:b1:90:c4:5c:41,-72,recruitment
d8:b1:90:c4:5c:51,-55,recruitment
d8:b1:90:c9:0a:c1,-72,recruitment
d8:b1:90:be:24:e1,-76,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:b1:f2:c1,-58,recruitment
d8:b1:90:bb:98:b1,-79,recruitment
a8:9d:21:98:33:c1,-84,recruitment
d8:b1:90:b2:ba:a1,-64,recruitment
d8:b1:90:c4:5c:41,-71,recruitment
d8:b1:90:bb:98:b1,-79,recruitment
d8:b1:90:b2:ba:a1,-64,recruitment
d8:b1:90:c9:0a:c1,-72,recruitment
a8:9d:21:98:33:c1,-84,recruitment
d8:b1:90:c4:5c:41,-71,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:c4:5c:51,-53,recruitment
d8:b1:90:b1:f2:c1,-58,recruitment
d8:b1:90:be:24:e1,-76,recruitment
d8:b1:90:c4:5c:51,-52,recruitment
d8:b1:90:b1:f2:c1,-57,recruitment
d8:b1:90:b2:ba:a1,-64,recruitment
d8:b1:90:bb:98:b1,-79,recruitment
d8:b1:90:c4:5c:41,-66,recruitment
d8:b1:90:c9:0a:c1,-72,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:b1:f2:c1,-56,recruitment
d8:b1:90:c4:5c:51,-52,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:b2:ba:a1,-67,recruitment
d8:b1:90:c9:0a:c1,-72,recruitment
d8:b1:90:bb:98:b1,-76,recruitment
d8:b1:90:c4:5c:41,-66,recruitment
d8:b1:90:b2:ba:a1,-67,recruitment
d8:b1:90:c4:5c:51,-52,recruitment
d8:b1:90:bb:98:b1,-76,recruitment
d8:b1:90:c4:5c:41,-66,recruitment
d8:b1:90:be:24:e1,-69,recruitment
d8:b1:90:c9:08:51,-79,recruitment
d8:b1:90:b1:f2:c1,-56,recruitment
d8:b1:90:b2:ba:a1,-67,recruitment
d8:b1:90:be:24:e1,-69,recruitment
d8:b1:90:bb:98:b1,-76,recruitment
d8:b1:90:c4:5c:51,-52,recruitment
d8:b1:90:b1:f2:c1,-56,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:c4:5c:41,-69,recruitment
d8:b1:90:c4:5c:51,-52,recruitment
d8:b1:90:b2:ba:a1,-67,recruitment
d8:b1:90:bb:98:b1,-76,recruitment
d8:b1:90:b1:f2:c1,-56,recruitment
d8:b1:90:c4:5c:41,-69,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:be:24:e1,-69,recruitment
d8:b1:90:b2:ba:a1,-67,recruitment
d8:b1:90:b1:f2:c1,-56,recruitment
d8:b1:90:bb:98:b1,-75,recruitment
d8:b1:90:c4:5c:51,-53,recruitment
d8:b1:90:c9:08:51,-79,recruitment
d8:b1:90:be:24:e1,-69,recruitment
d8:b1:90:c4:5c:41,-69,recruitment
d8:b1:90:c4:5c:41,-69,recruitment
d8:b1:90:c4:5c:51,-53,recruitment
d8:b1:90:be:24:e1,-69,recruitment
d8:b1:90:b2:ba:a1,-67,recruitment
d8:b1:90:c9:08:51,-79,recruitment
d8:b1:90:bb:98:b1,-75,recruitment
d8:b1:90:b1:f2:c1,-56,recruitment
d8:b1:90:be:24:e1,-69,recruitment
d8:b1:90:c4:5c:51,-53,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:c9:0a:c1,-72,recruitment
d8:b1:90:bb:98:b1,-75,recruitment
d8:b1:90:b2:ba:a1,-67,recruitment
d8:b1:90:c9:08:51,-78,recruitment
d8:b1:90:c4:5c:51,-53,recruitment
